Gender,PromClass,Gender_code,PromSilver,PromTin,PromGold,Affl,Age,LTime,Spend,TargetBuy
F,Platinum,1,0,0,0,5,51,12,34042.37,0
F,Gold,1,0,0,1,9,58,3,6000,0
F,Gold,1,0,0,1,8,51,6,12215.28,0
M,Gold,0,0,0,1,6,58,2,6000,0
M,Silver,0,1,0,0,13,30,9,1000,1
M,Gold,0,0,0,1,3,68,5,6000,0
M,Gold,0,0,0,1,10,60,9,15000,0
F,Silver,1,1,0,0,12,41,3,3000,1
F,Gold,1,0,0,1,10,78,4,10000,1
M,Tin,0,0,1,0,8,48,5,0.01,0
M,Gold,0,0,0,1,7,76,14,6000,0
F,Silver,1,1,0,0,18,51,6,636.57,1
M,Gold,0,0,0,1,10,58,5,11053.35,0
F,Tin,1,0,1,0,10,49,6,0.01,0
F,Silver,1,1,0,0,11,58,10,4620,0
F,Silver,1,1,0,0,11,61,4,5000,0
M,Gold,0,0,0,1,7,64,12,13195.7,0
F,Silver,1,1,0,0,8,66,7,600.01,0
F,Tin,1,0,1,0,8,40,7,0.01,1
M,Silver,0,1,0,0,1,40,8,2400,0
F,Gold,1,0,0,1,13,38,1,9100,0
M,Gold,0,0,0,1,8,63,2,6000,0
M,Tin,0,0,1,0,10,31,5,0.01,1
F,Silver,1,1,0,0,9,55,5,1000,0
M,Gold,0,0,0,1,3,55,7,5087.76,0
F,Silver,1,1,0,0,4,45,9,300,0
F,Gold,1,0,0,1,8,64,4,6545.51,0
F,Silver,1,1,0,0,6,49,5,3000,0
M,Tin,0,0,1,0,10,31,4,0.01,1
F,Gold,1,0,0,1,14,73,4,10000,0
M,Gold,0,0,0,1,9,35,1,6000,1
F,Silver,1,1,0,0,11,43,1,1200,1
F,Silver,1,1,0,0,7,51,4,3000,0
M,Silver,0,1,0,0,10,61,4,5000,0
F,Silver,1,1,0,0,8,67,6,4000,0
M,Silver,0,1,0,0,10,63,5,5000,0
F,Silver,1,1,0,0,5,49,8,1800,0
M,Silver,0,1,0,0,5,56,5,1000.01,0
M,Silver,0,1,0,0,9,44,4,600,0
F,Silver,1,1,0,0,10,38,5,2000,1
F,Silver,1,1,0,0,24,58,9,1000,1
F,Tin,1,0,1,0,5,44,8,0.01,0
F,Silver,1,1,0,0,3,46,2,2100,1
F,Silver,1,1,0,0,8,56,8,1000,0
F,Silver,1,1,0,0,11,22,6,360,1
F,Silver,1,1,0,0,6,46,1,2200,0
M,Silver,0,1,0,0,5,68,1,5000,0
M,Silver,0,1,0,0,10,51,6,3000,0
M,Gold,0,0,0,1,7,36,8,12000,0
F,Gold,1,0,0,1,8,62,1,6000,0
F,Gold,1,0,0,1,5,62,13,18000,0
F,Platinum,1,0,0,0,11,74,9,33266.31,0
M,Silver,0,1,0,0,4,69,8,3000,0
F,Gold,1,0,0,1,10,48,4,9465.78,0
M,Silver,0,1,0,0,7,69,9,4000,1
F,Gold,1,0,0,1,8,52,4,10000,0
F,Silver,1,1,0,0,8,57,1,500,0
F,Gold,1,0,0,1,10,69,4,6107.64,0
F,Gold,1,0,0,1,5,47,9,9370.38,0
F,Gold,1,0,0,1,6,53,2,6000,0
F,Gold,1,0,0,1,15,66,8,6000,0
F,Silver,1,1,0,0,6,67,8,3000,0
F,Gold,1,0,0,1,8,73,8,9000,0
F,Gold,1,0,0,1,6,53,2,6000,0
F,Tin,1,0,1,0,7,57,7,0.01,0
F,Tin,1,0,1,0,11,39,8,0.01,1
F,Gold,1,0,0,1,8,40,1,6000,0
M,Silver,0,1,0,0,7,74,11,1000,0
M,Platinum,0,0,0,0,11,73,3,20503.07,0
M,Tin,0,0,1,0,6,50,4,0.01,0
F,Tin,1,0,1,0,11,35,6,0.01,1
M,Tin,0,0,1,0,7,46,7,0.01,1
F,Silver,1,1,0,0,16,73,7,2000.01,0
M,Tin,0,0,1,0,7,51,4,0.01,0
F,Silver,1,1,0,0,6,62,5,3000,0
F,Gold,1,0,0,1,6,63,3,6025,0
M,Silver,0,1,0,0,5,47,13,500,0
F,Silver,1,1,0,0,7,53,6,3205,0
F,Platinum,1,0,0,0,8,53,1,25000,0
F,Silver,1,1,0,0,15,38,4,1600,1
M,Silver,0,1,0,0,13,66,4,1000,0
F,Tin,1,0,1,0,7,43,5,0.01,0
F,Tin,1,0,1,0,14,32,4,0.01,1
F,Gold,1,0,0,1,15,67,7,5052.66,0
F,Silver,1,1,0,0,11,71,14,3000,0
M,Gold,0,0,0,1,9,56,5,6000,0
F,Tin,1,0,1,0,11,69,8,0.01,0
F,Silver,1,1,0,0,7,43,4,420,0
F,Tin,1,0,1,0,9,51,5,0.01,0
F,Tin,1,0,1,0,11,54,5,0.01,0
F,Tin,1,0,1,0,7,46,5,0.01,0
M,Platinum,0,0,0,0,12,68,4,30075,0
F,Silver,1,1,0,0,14,60,4,720,1
M,Silver,0,1,0,0,5,63,12,2000,0
F,Tin,1,0,1,0,5,47,9,0.01,0
F,Silver,1,1,0,0,10,45,11,3500,0
F,Tin,1,0,1,0,9,41,5,0.01,0
F,Gold,1,0,0,1,11,64,2,6000,0
F,Silver,1,1,0,0,8,70,10,1141.73,0
F,Silver,1,1,0,0,10,50,4,2000,0
M,Silver,0,1,0,0,10,59,9,1600,0
F,Gold,1,0,0,1,9,42,5,8000,1
F,Gold,1,0,0,1,9,51,8,12105.32,0
F,Tin,1,0,1,0,5,38,8,0.01,0
M,Silver,0,1,0,0,4,59,6,2500,0
F,Tin,1,0,1,0,8,38,5,0.01,1
F,Gold,1,0,0,1,6,48,6,6053.35,0
M,Tin,0,0,1,0,7,47,9,0.01,0
F,Tin,1,0,1,0,7,45,5,0.01,0
F,Gold,1,0,0,1,8,69,8,6000.01,0
M,Gold,0,0,0,1,6,48,4,6000,0
F,Gold,1,0,0,1,10,76,1,6000,1
F,Silver,1,1,0,0,11,79,9,3000,0
F,Tin,1,0,1,0,19,33,8,0.01,1
M,Gold,0,0,0,1,6,58,6,5141.25,0
M,Gold,0,0,0,1,9,78,3,18945.75,0
F,Tin,1,0,1,0,7,67,7,0.01,0
F,Gold,1,0,0,1,8,51,2,6000,0
F,Gold,1,0,0,1,5,67,2,6000,0
F,Silver,1,1,0,0,9,51,3,3000,0
F,Tin,1,0,1,0,14,63,8,0.01,0
F,Tin,1,0,1,0,7,70,5,0.01,0
F,Gold,1,0,0,1,8,62,2,6000,0
F,Gold,1,0,0,1,4,78,7,5800,0
F,Gold,1,0,0,1,9,70,4,11000,0
F,Tin,1,0,1,0,12,36,5,0.01,1
M,Tin,0,0,1,0,3,42,8,0.01,0
M,Tin,0,0,1,0,5,40,8,0.01,0
M,Gold,0,0,0,1,9,50,6,6053.35,0
M,Tin,0,0,1,0,9,65,9,0.01,1
M,Silver,0,1,0,0,7,43,1,3000,0
F,Silver,1,1,0,0,5,44,3,1000,1
M,Tin,0,0,1,0,7,45,8,0.01,0
M,Tin,0,0,1,0,2,35,8,0.01,1
F,Tin,1,0,1,0,8,30,5,0.01,1
M,Silver,0,1,0,0,4,69,5,3000,0
F,Tin,1,0,1,0,15,45,4,0.01,0
F,Silver,1,1,0,0,8,36,4,816,0
F,Platinum,1,0,0,0,10,33,1,36000,0
F,Gold,1,0,0,1,10,45,1,6000,0
M,Tin,0,0,1,0,9,44,4,0.01,1
F,Tin,1,0,1,0,13,73,8,0.01,1
M,Silver,0,1,0,0,5,50,10,50,0
F,Gold,1,0,0,1,5,73,12,6000,0
F,Silver,1,1,0,0,4,60,5,5000,0
M,Tin,0,0,1,0,12,35,5,0.01,1
M,Silver,0,1,0,0,11,50,10,225,0
F,Tin,1,0,1,0,20,27,5,0.01,1
F,Gold,1,0,0,1,9,73,8,12000,0
F,Silver,1,1,0,0,11,33,9,0.02,1
M,Tin,0,0,1,0,7,46,10,0.01,0
F,Gold,1,0,0,1,4,52,2,11000,0
F,Gold,1,0,0,1,3,66,8,8535.88,0
F,Silver,1,1,0,0,6,46,6,200,0
F,Silver,1,1,0,0,14,33,8,2000,1
F,Silver,1,1,0,0,10,37,13,1105.39,1
F,Silver,1,1,0,0,6,70,8,3800,0
M,Silver,0,1,0,0,10,48,8,1427.01,0
F,Gold,1,0,0,1,12,69,4,6000,1
M,Gold,0,0,0,1,10,59,5,6053.35,0
F,Gold,1,0,0,1,9,60,2,18000,1
M,Tin,0,0,1,0,3,76,5,0.01,0
F,Tin,1,0,1,0,10,74,5,0.01,1
F,Silver,1,1,0,0,4,66,4,1000,0
F,Gold,1,0,0,1,7,63,4,11500,0
F,Silver,1,1,0,0,7,43,1,420.01,0
F,Tin,1,0,1,0,3,53,10,0.01,0
F,Silver,1,1,0,0,10,29,2,1500,1
F,Tin,1,0,1,0,10,58,5,0.01,0
M,Silver,0,1,0,0,6,66,14,5000,0
M,Silver,0,1,0,0,8,55,8,100.02,1
M,Gold,0,0,0,1,11,63,9,10600.01,0
M,Platinum,0,0,0,0,4,79,0,50093.63,0
F,Gold,1,0,0,1,8,75,1,6000,0
F,Tin,1,0,1,0,7,39,4,0.01,1
F,Silver,1,1,0,0,4,46,7,1000,0
M,Gold,0,0,0,1,7,56,5,10000,0
F,Gold,1,0,0,1,12,65,2,6000,1
M,Platinum,0,0,0,0,14,73,21,22000,0
F,Tin,1,0,1,0,9,47,5,0.01,1
M,Tin,0,0,1,0,11,63,8,0.01,1
M,Tin,0,0,1,0,8,56,5,0.01,0
F,Silver,1,1,0,0,7,52,10,420.01,0
F,Gold,1,0,0,1,5,62,8,12000,0
F,Silver,1,1,0,0,9,35,6,50,1
F,Gold,1,0,0,1,16,49,9,6807.84,1
F,Silver,1,1,0,0,10,53,5,4000,0
M,Silver,0,1,0,0,9,33,4,0.02,1
M,Silver,0,1,0,0,4,40,1,4500,0
F,Tin,1,0,1,0,8,45,8,0.01,0
F,Tin,1,0,1,0,11,31,4,0.01,0
F,Silver,1,1,0,0,12,39,8,1000.01,1
M,Tin,0,0,1,0,18,56,4,0.01,1
F,Silver,1,1,0,0,8,47,7,3780,0
F,Tin,1,0,1,0,11,32,5,0.01,1
M,Silver,0,1,0,0,12,60,3,920,0
F,Tin,1,0,1,0,10,44,7,0.01,0
F,Silver,1,1,0,0,5,40,5,1250,0
F,Platinum,1,0,0,0,11,70,9,21604.36,1
F,Silver,1,1,0,0,4,50,9,420,0
F,Silver,1,1,0,0,7,46,4,2000,1
M,Gold,0,0,0,1,11,33,3,18000,0
F,Silver,1,1,0,0,13,60,18,5000,0
F,Tin,1,0,1,0,6,39,4,0.01,1
F,Tin,1,0,1,0,10,51,8,0.01,0
F,Tin,1,0,1,0,10,59,5,0.01,0
M,Tin,0,0,1,0,4,59,4,0.01,0
F,Tin,1,0,1,0,8,46,7,0.01,0
M,Gold,0,0,0,1,13,52,2,12000,0
M,Silver,0,1,0,0,10,20,2,103.83,1
M,Silver,0,1,0,0,16,39,1,4000,1
F,Tin,1,0,1,0,10,38,4,0.01,1
F,Silver,1,1,0,0,5,51,7,3052.66,0
F,Tin,1,0,1,0,13,32,4,0.01,1
F,Tin,1,0,1,0,9,33,5,0.01,1
F,Gold,1,0,0,1,7,39,9,6000.01,1
F,Gold,1,0,0,1,9,60,1,6000,0
F,Tin,1,0,1,0,16,34,9,0.01,1
F,Platinum,1,0,0,0,8,75,14,22252.01,0
F,Gold,1,0,0,1,12,65,9,5684.45,0
F,Tin,1,0,1,0,16,39,5,0.01,1
M,Silver,0,1,0,0,10,52,5,3496.03,0
F,Gold,1,0,0,1,5,37,1,8000,1
F,Platinum,1,0,0,0,11,66,10,30000,1
F,Gold,1,0,0,1,15,52,13,16500,1
F,Silver,1,1,0,0,5,23,4,2000,1
M,Gold,0,0,0,1,6,73,8,16937.6,0
M,Tin,0,0,1,0,12,38,4,0.01,1
F,Gold,1,0,0,1,10,69,6,12053.35,0
F,Gold,1,0,0,1,7,65,2,6000,0
F,Silver,1,1,0,0,4,55,7,0.02,0
M,Silver,0,1,0,0,5,61,4,5000,0
F,Gold,1,0,0,1,12,49,10,6000,0
M,Gold,0,0,0,1,7,67,24,6000,0
M,Tin,0,0,1,0,11,45,8,0.01,0
M,Gold,0,0,0,1,9,75,23,9000,0
F,Tin,1,0,1,0,8,58,8,0.01,0
F,Tin,1,0,1,0,6,44,5,0.01,0
F,Silver,1,1,0,0,7,51,11,2000,1
F,Tin,1,0,1,0,7,38,4,0.01,1
F,Gold,1,0,0,1,9,62,6,6000,0
M,Platinum,0,0,0,0,11,60,30,22111.63,0
M,Silver,0,1,0,0,8,49,10,420,0
F,Tin,1,0,1,0,5,63,8,0.01,0
M,Tin,0,0,1,0,6,57,4,0.01,0
F,Tin,1,0,1,0,10,52,4,0.01,1
F,Gold,1,0,0,1,11,36,5,8000,1
M,Gold,0,0,0,1,12,39,6,12000,1
F,Silver,1,1,0,0,4,57,14,1000,0
F,Gold,1,0,0,1,12,51,2,6000,0
F,Silver,1,1,0,0,5,51,30,3000,0
F,Tin,1,0,1,0,11,65,8,0.01,1
F,Silver,1,1,0,0,2,70,4,2500,0
F,Platinum,1,0,0,0,9,79,32,32050,0
F,Tin,1,0,1,0,10,64,5,0.01,0
M,Silver,0,1,0,0,9,54,1,5000,0
M,Platinum,0,0,0,0,7,48,4,40150,0
M,Platinum,0,0,0,0,8,70,16,52000,0
F,Silver,1,1,0,0,13,48,3,1000,1
F,Gold,1,0,0,1,7,41,2,6000,0
F,Silver,1,1,0,0,3,60,6,1000,0
M,Silver,0,1,0,0,4,33,8,500,0
M,Tin,0,0,1,0,8,31,5,0.01,1
F,Tin,1,0,1,0,10,41,9,0.01,1
M,Silver,0,1,0,0,8,63,13,500,0
F,Silver,1,1,0,0,6,73,5,3000,0
M,Gold,0,0,0,1,8,43,6,6107.64,0
F,Silver,1,1,0,0,13,43,6,2937.77,0
M,Tin,0,0,1,0,12,48,5,0.01,0
F,Silver,1,1,0,0,7,50,2,4000,0
F,Gold,1,0,0,1,7,66,8,9000,0
F,Tin,1,0,1,0,6,70,8,0.01,0
F,Gold,1,0,0,1,7,50,1,6000,0
M,Gold,0,0,0,1,6,72,4,16000,0
F,Gold,1,0,0,1,10,76,21,6000,1
M,Tin,0,0,1,0,8,57,5,0.01,0
M,Gold,0,0,0,1,9,61,2,6000,0
M,Silver,0,1,0,0,4,43,2,2000,0
F,Gold,1,0,0,1,9,73,9,6000,0
M,Tin,0,0,1,0,4,46,4,0.01,0
F,Tin,1,0,1,0,9,55,5,0.01,0
F,Silver,1,1,0,0,13,43,1,1500,1
M,Silver,0,1,0,0,8,53,4,4000,0
M,Tin,0,0,1,0,13,56,4,0.01,0
F,Silver,1,1,0,0,4,75,10,4500,1
F,Silver,1,1,0,0,7,57,9,2200,0
F,Tin,1,0,1,0,14,65,27,0.01,1
F,Gold,1,0,0,1,6,59,9,11323.14,0
F,Silver,1,1,0,0,5,57,7,3000,0
F,Tin,1,0,1,0,11,36,7,0.01,1
F,Silver,1,1,0,0,9,28,5,25,0
F,Gold,1,0,0,1,11,45,9,6053.34,0
F,Silver,1,1,0,0,9,43,5,3000.01,0
F,Silver,1,1,0,0,11,75,7,3652.66,0
F,Tin,1,0,1,0,7,62,9,0.01,0
F,Gold,1,0,0,1,10,79,8,15300,1
F,Tin,1,0,1,0,16,60,8,0.01,0
F,Tin,1,0,1,0,7,43,8,0.01,0
M,Silver,0,1,0,0,8,73,5,1500,0
F,Tin,1,0,1,0,10,49,5,0.01,0
F,Silver,1,1,0,0,7,38,2,30,0
M,Silver,0,1,0,0,7,77,11,5000,0
F,Silver,1,1,0,0,9,45,1,480,0
F,Gold,1,0,0,1,12,74,2,7000,1
F,Silver,1,1,0,0,19,32,11,2701.27,1
F,Tin,1,0,1,0,9,38,10,0.01,0
M,Silver,0,1,0,0,9,20,2,2000,1
F,Tin,1,0,1,0,6,71,15,0.01,0
M,Platinum,0,0,0,0,9,57,12,30088.81,0
M,Silver,0,1,0,0,12,68,11,2000,0
M,Gold,0,0,0,1,7,78,14,6000,0
F,Gold,1,0,0,1,11,63,6,6053.35,1
F,Tin,1,0,1,0,4,32,5,0.01,1
M,Silver,0,1,0,0,10,77,29,2000,0
F,Silver,1,1,0,0,12,75,4,1000,0
M,Gold,0,0,0,1,9,64,4,11000,0
F,Tin,1,0,1,0,9,36,8,0.01,1
M,Platinum,0,0,0,0,7,39,11,46919.71,0
M,Gold,0,0,0,1,8,45,6,6053.35,0
M,Gold,0,0,0,1,11,46,8,12000,0
M,Silver,0,1,0,0,10,41,8,2822.34,1
F,Platinum,1,0,0,0,10,75,5,21000,0
F,Gold,1,0,0,1,13,70,5,15000,1
M,Gold,0,0,0,1,13,53,2,6000,0
F,Silver,1,1,0,0,14,63,5,3914.18,1
M,Silver,0,1,0,0,6,28,1,2000,0
F,Tin,1,0,1,0,7,40,7,0.01,0
F,Tin,1,0,1,0,11,65,16,0.01,1
M,Tin,0,0,1,0,6,53,8,0.01,0
M,Silver,0,1,0,0,11,47,8,50.01,0
F,Platinum,1,0,0,0,5,71,3,20308.51,0
F,Silver,1,1,0,0,12,50,6,3200,0
M,Tin,0,0,1,0,8,38,10,0.01,0
M,Silver,0,1,0,0,8,48,4,4000,0
F,Tin,1,0,1,0,7,75,9,0.01,0
F,Silver,1,1,0,0,15,63,8,3600,1
M,Tin,0,0,1,0,14,63,8,0.01,0
F,Tin,1,0,1,0,11,57,8,0.01,0
M,Gold,0,0,0,1,9,62,3,15287.45,0
F,Tin,1,0,1,0,4,42,5,0.01,1
M,Gold,0,0,0,1,11,39,1,8000,1
F,Gold,1,0,0,1,11,56,7,6105.32,0
F,Tin,1,0,1,0,8,64,7,0.01,0
F,Tin,1,0,1,0,8,51,4,0.01,0
M,Silver,0,1,0,0,8,46,11,900,0
F,Gold,1,0,0,1,6,79,1,6000,1
F,Silver,1,1,0,0,7,64,24,750,0
M,Gold,0,0,0,1,6,68,9,17000,0
M,Silver,0,1,0,0,10,63,2,2000,0
M,Tin,0,0,1,0,10,42,8,0.01,0
F,Tin,1,0,1,0,10,55,11,0.01,0
M,Tin,0,0,1,0,15,55,5,0.01,1
M,Silver,0,1,0,0,6,45,1,4000,0
M,Gold,0,0,0,1,8,40,6,15000,0
F,Gold,1,0,0,1,17,39,7,6053.82,1
F,Gold,1,0,0,1,10,68,16,12000,0
F,Tin,1,0,1,0,9,40,8,0.01,1
M,Silver,0,1,0,0,11,70,7,1200,0
F,Silver,1,1,0,0,8,50,7,1500,0
F,Silver,1,1,0,0,11,75,31,1000,0
M,Tin,0,0,1,0,11,65,20,0.01,0
M,Gold,0,0,0,1,9,69,4,6000,0
F,Silver,1,1,0,0,11,47,8,500,1
F,Tin,1,0,1,0,6,63,8,0.01,0
M,Silver,0,1,0,0,6,62,5,5000,0
M,Silver,0,1,0,0,6,52,8,3000,0
F,Platinum,1,0,0,0,10,51,10,25000,0
F,Gold,1,0,0,1,6,78,7,6053.35,0
F,Gold,1,0,0,1,7,58,4,10000,0
F,Platinum,1,0,0,0,5,41,7,27000,0
F,Silver,1,1,0,0,10,70,2,410,0
M,Platinum,0,0,0,0,13,61,8,20326.3,0
F,Silver,1,1,0,0,8,34,9,300,1
F,Silver,1,1,0,0,6,64,2,4000,0
F,Gold,1,0,0,1,4,76,5,14000,0
F,Silver,1,1,0,0,11,62,4,1000,1
F,Tin,1,0,1,0,18,38,4,0.01,1
F,Silver,1,1,0,0,10,66,7,4626.67,0
F,Tin,1,0,1,0,8,53,5,0.01,1
F,Silver,1,1,0,0,11,51,1,2000,0
F,Silver,1,1,0,0,20,36,4,420,1
F,Tin,1,0,1,0,9,58,8,0.01,0
F,Silver,1,1,0,0,6,56,1,1500,0
F,Tin,1,0,1,0,8,54,4,0.01,0
M,Silver,0,1,0,0,3,28,7,550,1
F,Gold,1,0,0,1,12,57,5,6000,0
M,Silver,0,1,0,0,12,62,9,1300.01,0
F,Silver,1,1,0,0,9,69,7,3400,0
M,Silver,0,1,0,0,6,60,7,3000,0
M,Tin,0,0,1,0,13,50,9,0.01,1
F,Platinum,1,0,0,0,6,62,9,21000.01,0
M,Gold,0,0,0,1,9,58,4,9000,0
M,Platinum,0,0,0,0,5,60,1,30000,0
M,Silver,0,1,0,0,8,62,15,5000,0
F,Tin,1,0,1,0,10,49,5,0.01,0
M,Tin,0,0,1,0,9,41,5,0.01,0
M,Silver,0,1,0,0,8,66,19,5000,1
F,Silver,1,1,0,0,5,68,2,3000,0
F,Gold,1,0,0,1,8,55,5,9000,0
F,Tin,1,0,1,0,14,44,10,0.01,0
M,Tin,0,0,1,0,9,59,8,0.01,0
M,Gold,0,0,0,1,8,53,1,6000,0
M,Tin,0,0,1,0,3,61,5,0.01,0
M,Tin,0,0,1,0,13,42,7,0.01,0
F,Silver,1,1,0,0,12,68,7,50,0
F,Gold,1,0,0,1,10,57,8,12000,0
F,Silver,1,1,0,0,10,72,5,2000,0
F,Gold,1,0,0,1,5,61,3,6000,0
F,Silver,1,1,0,0,9,27,5,0.02,1
F,Silver,1,1,0,0,8,66,4,1000,0
F,Silver,1,1,0,0,7,42,4,3000,0
F,Gold,1,0,0,1,11,49,2,6000,1
F,Platinum,1,0,0,0,11,34,6,26156.44,1
F,Silver,1,1,0,0,2,53,9,1026.69,0
M,Silver,0,1,0,0,10,52,9,1500,1
F,Tin,1,0,1,0,8,42,5,0.01,0
F,Tin,1,0,1,0,10,26,5,0.01,1
F,Silver,1,1,0,0,7,74,5,3571.56,0
M,Tin,0,0,1,0,11,41,8,0.01,1
M,Tin,0,0,1,0,5,48,5,0.01,0
F,Platinum,1,0,0,0,8,63,3,20679.68,0
M,Tin,0,0,1,0,9,56,5,0.01,0
F,Silver,1,1,0,0,7,67,8,3000,0
F,Tin,1,0,1,0,7,64,8,0.01,1
M,Silver,0,1,0,0,11,43,5,3000,1
F,Tin,1,0,1,0,9,48,4,0.01,0
F,Silver,1,1,0,0,11,32,3,5000,1
F,Tin,1,0,1,0,9,39,4,0.01,1
F,Gold,1,0,0,1,5,76,2,6000,0
M,Silver,0,1,0,0,6,49,10,300.01,0
F,Silver,1,1,0,0,17,37,5,1020,1
F,Silver,1,1,0,0,4,66,9,1000,0
M,Silver,0,1,0,0,11,54,5,3200,0
F,Gold,1,0,0,1,12,65,2,6000,1
F,Tin,1,0,1,0,8,51,5,0.01,0
F,Silver,1,1,0,0,14,65,9,4884.25,0
M,Gold,0,0,0,1,13,51,6,6053.35,0
F,Tin,1,0,1,0,23,36,8,0.01,1
F,Gold,1,0,0,1,7,65,2,6000,0
F,Silver,1,1,0,0,17,40,10,230,1
F,Silver,1,1,0,0,4,34,5,1960,1
F,Silver,1,1,0,0,12,36,8,4250,1
F,Gold,1,0,0,1,5,52,3,7500,0
F,Tin,1,0,1,0,8,44,8,0.01,0
F,Silver,1,1,0,0,5,35,1,1800,0
M,Gold,0,0,0,1,11,68,15,8000,1
F,Silver,1,1,0,0,7,51,11,100,0
F,Tin,1,0,1,0,10,47,5,0.01,0
F,Silver,1,1,0,0,10,65,5,2000,1
F,Tin,1,0,1,0,10,62,4,0.01,0
F,Silver,1,1,0,0,7,51,8,3000,0
F,Tin,1,0,1,0,14,50,5,0.01,1
F,Tin,1,0,1,0,5,60,7,0.01,1
F,Silver,1,1,0,0,10,55,6,50,0
M,Tin,0,0,1,0,10,50,5,0.01,0
M,Gold,0,0,0,1,7,70,5,10000,0
M,Gold,0,0,0,1,12,40,7,15106.69,1
M,Tin,0,0,1,0,3,58,9,0.01,0
F,Tin,1,0,1,0,13,37,4,0.01,0
F,Silver,1,1,0,0,8,58,1,100,0
F,Gold,1,0,0,1,11,58,7,6053.35,1
M,Tin,0,0,1,0,10,42,5,0.01,0
M,Gold,0,0,0,1,4,61,3,6000,0
F,Silver,1,1,0,0,3,56,11,3000,0
F,Gold,1,0,0,1,8,26,2,6000,1
F,Silver,1,1,0,0,4,63,9,500,0
F,Silver,1,1,0,0,7,47,1,1500,0
F,Tin,1,0,1,0,20,51,5,0.01,1
F,Gold,1,0,0,1,8,70,4,6000,0
F,Gold,1,0,0,1,8,65,9,10100,0
F,Silver,1,1,0,0,10,59,5,3000,0
F,Tin,1,0,1,0,14,53,6,0.01,0
M,Gold,0,0,0,1,8,64,12,7500,0
F,Gold,1,0,0,1,10,77,16,12000,0
M,Gold,0,0,0,1,6,63,3,6000,0
M,Tin,0,0,1,0,7,47,4,0.01,0
M,Gold,0,0,0,1,10,55,8,7800,0
F,Gold,1,0,0,1,6,63,7,8500,1
F,Silver,1,1,0,0,7,48,5,600,0
M,Gold,0,0,0,1,16,67,8,6105.32,0
F,Silver,1,1,0,0,3,33,12,5000,0
F,Silver,1,1,0,0,8,46,8,3000,0
F,Gold,1,0,0,1,4,53,12,6053.35,0
M,Silver,0,1,0,0,6,27,8,2600,1
F,Tin,1,0,1,0,6,78,8,0.01,0
F,Gold,1,0,0,1,9,60,7,6301.96,1
M,Gold,0,0,0,1,15,51,8,10200,0
M,Gold,0,0,0,1,4,65,6,6053.35,0
F,Gold,1,0,0,1,6,74,31,5669.2,0
F,Tin,1,0,1,0,3,32,5,0.01,1
F,Silver,1,1,0,0,7,65,9,50,0
F,Silver,1,1,0,0,9,44,9,500,0
F,Tin,1,0,1,0,8,48,4,0.01,1
M,Gold,0,0,0,1,9,46,8,9600,1
F,Gold,1,0,0,1,6,49,2,6000,0
F,Silver,1,1,0,0,11,71,6,1000,0
F,Gold,1,0,0,1,7,77,19,12053.35,0
F,Tin,1,0,1,0,6,56,8,0.01,0
M,Silver,0,1,0,0,9,60,8,4000,0
F,Silver,1,1,0,0,12,61,6,1500,1
M,Tin,0,0,1,0,9,36,7,0.01,0
M,Silver,0,1,0,0,12,25,1,480,1
F,Gold,1,0,0,1,12,41,1,6000,0
M,Tin,0,0,1,0,13,58,8,0.01,0
F,Silver,1,1,0,0,6,74,6,1000,0
F,Silver,1,1,0,0,12,66,33,5000,1
M,Silver,0,1,0,0,10,65,1,3000,0
F,Platinum,1,0,0,0,13,65,8,21000,0
F,Silver,1,1,0,0,12,42,9,1600,1
F,Silver,1,1,0,0,15,40,9,600,0
M,Gold,0,0,0,1,5,76,7,12106.69,0
F,Silver,1,1,0,0,12,57,13,1000,1
F,Silver,1,1,0,0,18,24,5,1460,1
F,Tin,1,0,1,0,0,50,5,0.01,0
M,Gold,0,0,0,1,8,69,3,6053.34,0
M,Gold,0,0,0,1,6,58,25,11000,0
F,Platinum,1,0,0,0,9,65,3,20745.47,1
F,Silver,1,1,0,0,11,49,4,1900,0
M,Platinum,0,0,0,0,8,44,8,28053.35,0
M,Tin,0,0,1,0,6,43,5,0.01,0
F,Silver,1,1,0,0,10,65,9,1600,0
F,Silver,1,1,0,0,14,43,1,2260,1
F,Silver,1,1,0,0,6,41,1,2500,0
F,Tin,1,0,1,0,12,44,7,0.01,1
F,Gold,1,0,0,1,9,48,4,6000,0
M,Silver,0,1,0,0,5,58,4,1200,0
M,Gold,0,0,0,1,9,55,8,11400,0
M,Gold,0,0,0,1,7,70,15,6000,0
F,Tin,1,0,1,0,9,47,11,0.01,0
F,Silver,1,1,0,0,7,57,5,4503.6,0
F,Tin,1,0,1,0,5,33,5,0.01,1
F,Silver,1,1,0,0,11,32,6,150,0
F,Tin,1,0,1,0,9,36,8,0.01,0
F,Silver,1,1,0,0,7,58,4,5000,0
M,Tin,0,0,1,0,8,51,5,0.01,0
M,Tin,0,0,1,0,7,41,5,0.01,0
F,Tin,1,0,1,0,8,47,6,0.01,0
M,Gold,0,0,0,1,8,77,25,13500,0
F,Gold,1,0,0,1,5,75,7,6105.32,0
F,Silver,1,1,0,0,7,72,20,2500,0
F,Gold,1,0,0,1,9,63,10,10700,0
F,Gold,1,0,0,1,10,35,1,6000,1
F,Tin,1,0,1,0,11,52,5,0.01,1
F,Tin,1,0,1,0,10,50,5,0.01,1
F,Tin,1,0,1,0,12,40,8,0.01,1
